time,theta1,theta2,theta3,d4
4.8232323232323235,0.4613427150183542,0.928494118996726,0.17535441320196998,0.14990001020304053
4.848484848484849,0.4513659891001206,0.928176043222512,0.14811012252392675,0.1499265381083563
4.873737373737374,0.4414362134976495,0.9279069021827926,0.12001776227956817,0.14994898479746965
4.898989898989899,0.4315593165388548,0.9276866958775677,0.09107234884534221,0.14996735027038058
4.924242424242424,0.4217412265516507,0.9275154243068371,0.06126889859769591,0.14998163452708907
4.94949494949495,0.411987871863951,0.9273930874706011,0.03060242791307277,0.14999183756759515
4.974747474747475,0.40230518080367106,0.9273196853688594,-0.0009320468320750397,0.1499979593918988
5.0,0.39269908169872414,0.9272952180016122,-0.033339509261302025,0.15
5.025252525252525,0.3831742646191497,0.9272952180016122,-0.06661949598126737,0.15
5.05050505050505,0.37373046660348724,0.9272952180016122,-0.10074975553104593,0.15
5.075757575757575,0.3643661864324011,0.9272952180016122,-0.13570258943281677,0.15
5.101010101010101,0.3550799228865556,0.9272952180016122,-0.17145029920876187,0.15
5.126262626262626,0.34587017474661574,0.9272952180016122,-0.20796518638105765,0.15
5.151515151515151,0.3367354407932457,0.9272952180016122,-0.24521955247188565,0.15
5.1767676767676765,0.32767421980711003,0.9272952180016122,-0.2831856990034247,0.15
5.2020202020202015,0.31868501056887316,0.9272952180016122,-0.3218359274978555,0.15
5.2272727272727275,0.30976631185919934,0.9272952180016122,-0.36114253947735864,0.15
5.252525252525253,0.3009166224587536,0.9272952180016122,-0.40107783646411144,0.15
5.277777777777778,0.29213444114820014,0.9272952180016122,-0.44161411998029454,0.15
5.303030303030303,0.28341826670820336,0.9272952180016122,-0.4827236915480879,0.15
5.328282828282828,0.274766597919428,0.9272952180016122,-0.5243788526896711,0.15
5.353535353535354,0.2661779335625378,0.9272952180016122,-0.5665519049272258,0.15
5.378787878787879,0.25765077241819834,0.9272952180016122,-0.6092151497829282,0.15
5.404040404040404,0.2491836132670735,0.9272952180016122,-0.65234088877896,0.15
5.429292929292929,0.2407749548898278,0.9272952180016122,-0.6959014234375006,0.15
5.454545454545454,0.23242329606712583,0.9272952180016122,-0.7398690552807298,0.15
5.47979797979798,0.22412713557963168,0.9272952180016122,-0.7842160858308289,0.15
5.505050505050505,0.21588497220801048,0.9272952180016122,-0.8289148166099745,0.15
5.53030303030303,0.2076953047329264,0.9272952180016122,-0.8739375491403478,0.15
5.555555555555555,0.19955663193504392,0.9272952180016122,-0.9192565849441287,0.15
5.58080808080808,0.1914674525950275,0.9272952180016122,-0.9648442255434967,0.15
5.6060606060606055,0.18342626549354168,0.9272952180016122,-1.010672772460632,0.15
5.6313131313131315,0.17543156941125065,0.9272952180016122,-1.0567145272177152,0.15
5.656565656565657,0.16748186312881944,0.9272952180016122,-1.1029417913369233,0.15
5.681818181818182,0.15957564542691224,0.9272952180016122,-1.1493268663404375,0.15
5.707070707070707,0.15171141508619354,0.9272952180016122,-1.1958420537504377,0.15
5.732323232323232,0.14388767088732785,0.9272952180016122,-1.2424596550891034,0.15
5.757575757575758,0.13610291161097932,0.9272952180016122,-1.289151971878616,0.15
5.782828282828283,0.12835563603781308,0.9272952180016122,-1.335891305641152,0.15
5.808080808080808,0.1206443429484933,0.9272952180016122,-1.382649957898893,0.15
5.833333333333333,0.11296753112368442,0.9272952180016122,-1.4294002301740183,0.15
5.858585858585858,0.105323699344051,0.9272952180016122,-1.4761144239887078,0.15
5.883838383838384,0.09771134639025719,0.9272952180016122,-1.5227648408651429,0.15
5.909090909090909,0.09012897104296803,0.9272952180016122,-1.5693237823254997,0.15
5.934343434343434,0.08257507208284774,0.9272952180016122,-1.6157635498919605,0.15
5.959595959595959,0.07504814829056076,0.9272952180016122,-1.662056445086704,0.15
5.984848484848484,0.06754669844677169,0.9272952180016122,-1.7081747694319105,0.15
6.01010101010101,0.060069221332144665,0.9272952180016122,-1.7540908244497608,0.15
6.0353535353535355,0.05261421572734472,0.9272952180016122,-1.7997769116624323,0.15
6.0606060606060606,0.04518018041303606,0.9272952180016122,-1.8452053325921054,0.15
6.085858585858586,0.03776561416988318,0.9272952180016122,-1.8903483887609607,0.15
6.111111111111111,0.030369015778550567,0.9272952180016122,-1.935178381691177,0.15
6.136363636363637,0.022988884019702453,0.9272952180016122,-1.9796676129049362,0.15
6.161616161616162,0.015623717674003758,0.9272952180016122,-2.0237883839244146,0.15
6.186868686868687,0.008272015522118838,0.9272952180016122,-2.067512996271794,0.15
6.212121212121212,0.0009322763447121192,0.9272952180016122,-2.1108137514692533,0.15
6.237373737373737,-0.006397001077551916,0.9272952180016122,-2.1536629510389735,0.15
6.262626262626262,-0.013717317964008768,0.9272952180016122,-2.1960328965031324,0.15
6.287878787878788,-0.021030175533994236,0.9272952180016122,-2.237895889383913,0.15
6.313131313131313,-0.028337075006843293,0.9272952180016122,-2.279224231203491,0.15
6.338383838383838,-0.03563951760189178,0.9272952180016122,-2.319990223484049,0.15
6.363636363636363,-0.04293900453847507,0.9272952180016122,-2.3601661677477646,0.15
6.388888888888888,-0.050237037035928876,0.9272952180016122,-2.399724365516819,0.15
6.414141414141414,-0.057535116313588736,0.9272952180016122,-2.438637118313393,0.15
6.4393939393939394,-0.06483474359078986,0.9272952180016122,-2.4768767276596635,0.15
6.4646464646464645,-0.072137420086868,0.9272952180016122,-2.5144154950778113,0.15
6.48989898989899,-0.07944464702115847,0.9272952180016122,-2.5512257220900167,0.15
6.515151515151515,-0.08675792561299703,0.9272952180016122,-2.5872797102184593,0.15
6.540404040404041,-0.09407875708171924,0.9272952180016122,-2.6225497609853194,0.15
6.565656565656566,-0.10140864264666033,0.9272952180016122,-2.6570081759127753,0.15
6.590909090909091,-0.1087490835271558,0.9272952180016122,-2.690627256523007,0.15
6.616161616161616,-0.11610158094254146,0.9272952180016122,-2.723379304338194,0.15
6.641414141414141,-0.12346763611215256,0.9272952180016122,-2.755236620880518,0.15
6.666666666666667,-0.1308487502553251,0.9272952180016122,-2.786171507672159,0.15
6.691919191919192,-0.13824642459139402,0.9272952180016122,-2.816156266235293,0.15
6.717171717171717,-0.1456621603396949,0.9272952180016122,-2.845163198092102,0.15
6.742424242424242,-0.15309745871956354,0.9272952180016122,-2.8731646047647654,0.15
6.767676767676767,-0.16055382095033516,0.9272952180016122,-2.900132787775463,0.15
6.792929292929292,-0.1680327482513456,0.9272952180016122,-2.926040048646375,0.15
6.818181818181818,-0.17553574184193033,0.9272952180016122,-2.9508586888996815,0.15
6.843434343434343,-0.18306430294142462,0.9272952180016122,-2.9745610100575606,0.15
6.8686868686868685,-0.19061993276916395,0.9272952180016122,-2.9971193136421928,0.15
6.893939393939394,-0.19820413254448416,0.9272952180016122,-3.0185059011757582,0.15
6.919191919191919,-0.20581840348672056,0.9272952180016122,-3.038693074180436,0.15
6.944444444444445,-0.2134642468152089,0.9272952180016122,-3.0576531341784077,0.15
6.96969696969697,-0.2211431637492843,0.9272952180016122,-3.075358382691849,0.15
6.994949494949495,-0.22885665550828244,0.9272952180016122,-3.0917811212429442,0.15
7.02020202020202,-0.2366062233115389,0.9272952180016122,-3.10689365135387,0.15
7.045454545454545,-0.2443933683783891,0.9272952180016122,-3.1206682745468073,0.15
7.070707070707071,-0.252219591928169,0.9272952180016122,-3.133077292343935,0.15
7.095959595959596,-0.26008639518021354,0.9272952180016122,-3.144093006267434,0.15
7.121212121212121,-0.26799527935385825,0.9272952180016122,-3.1536877178394835,0.15
7.146464646464646,-0.27594774566843894,0.9272952180016122,-3.161833728582263,0.15
7.171717171717171,-0.28394529534329094,0.9272952180016122,-3.168503340017953,0.15
7.196969696969697,-0.2919894295977502,0.9272952180016122,-3.173668853668732,0.15
7.222222222222222,-0.30008164965115147,0.9272952180016122,-3.17730257105678,0.15
7.247474747474747,-0.3082234567228308,0.9272952180016122,-3.179376793704278,0.15
7.2727272727272725,-0.3164163520321236,0.9272952180016122,-3.1798638231334038,0.15
7.297979797979798,-0.3246618367983653,0.9272952180016122,-3.178735960866338,0.15
7.3232323232323235,-0.3329614122408918,0.9272952180016122,-3.1759655084252607,0.15
7.348484848484849,-0.34131657957903794,0.9272952180016122,-3.171524767332352,0.15
7.373737373737374,-0.34972884003213967,0.9272952180016122,-3.165386039109791,0.15
7.398989898989899,-0.3581996948195323,0.9272952180016122,-3.1575216252797573,0.15
7.424242424242424,-0.36673064516055165,0.9272952180016122,-3.1479038273644306,0.15
7.449494949494949,-0.3753231922745329,0.9272952180016122,-3.1365049468859914,0.15
7.474747474747475,-0.3839788373808122,0.9272952180016122,-3.1232972853666174,0.15
7.5,-0.39269908169872414,0.9272952180016194,-3.108253144328491,0.15
7.525252525252525,-0.4014843540468235,0.9270657126903554,-3.0913565671831456,0.14998775635139266
